34681.00000000,9.00000000,0.03229186,0.08412798,0.90634948,0.06276503,0.02532846,0.08878464
34681.00000000,99.00000000,0.16010186,0.21652955,0.62030852,0.01247613,0.00490124,0.01772909
34681.00000000,10.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,11.00000000,0.24203920,0.29171941,0.47510356,0.03399478,0.01383769,0.01998175
34681.00000000,12.00000000,0.06399816,0.45471156,0.47713041,0.00000000,0.00000000,0.00000000
34681.00000000,13.00000000,0.06870033,0.49372718,0.43337101,0.00000000,0.00000000,0.00000000
34681.00000000,14.00000000,0.23623192,0.24273585,0.53173822,0.01295893,0.02553028,0.01204440
34681.00000000,15.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,16.00000000,0.07426674,0.56531137,0.35337719,0.00000000,0.00000000,0.00000000
34681.00000000,17.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,18.00000000,-0.02484633,0.63859046,0.38252133,0.00000000,0.00000000,0.00000000
34681.00000000,1.00000000,-0.04738276,0.54990369,0.49593434,0.00000000,0.00000000,0.00000000
34681.00000000,19.00000000,0.21593846,0.42083371,0.35556328,0.01068832,0.01538502,0.00478136
34681.00000000,100.00000000,0.42951918,0.08572099,0.47836182,0.00000000,0.00000000,0.00000000
34681.00000000,101.00000000,0.22412449,0.29963431,0.47018433,0.01036479,0.00156177,0.00893192
34681.00000000,102.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,103.00000000,0.15478301,0.45366114,0.38540345,0.02300081,0.03538039,0.01287962
34681.00000000,104.00000000,0.01326938,0.50756782,0.47639546,0.00283978,0.03123987,0.02846140
34681.00000000,105.00000000,0.03760771,0.50239998,0.45372245,0.00000000,0.00000000,0.00000000
34681.00000000,106.00000000,-0.07182526,0.46073982,0.61626786,0.00000000,0.00000000,0.00000000
34681.00000000,107.00000000,-0.03946584,0.47585672,0.56477660,0.00000000,0.00000000,0.00000000
34681.00000000,108.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,109.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,110.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,111.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,112.00000000,0.18691638,0.39163131,0.41696414,0.00000000,0.00000000,0.00000000
34681.00000000,113.00000000,0.14315258,0.45171872,0.40118933,0.00000000,0.00000000,0.00000000
34681.00000000,114.00000000,0.08368643,0.55419266,0.35694233,0.00000000,0.00000000,0.00000000
34681.00000000,115.00000000,0.10955488,0.58445400,0.29664427,0.00000000,0.00000000,0.00000000
34681.00000000,116.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,117.00000000,0.26921594,0.40293095,0.32191804,0.00000000,0.00000000,0.00000000
34681.00000000,118.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,119.00000000,0.03649235,0.70516104,0.25256866,0.00000000,0.00000000,0.00000000
34681.00000000,120.00000000,0.12339910,0.32672030,0.54577190,0.00520883,0.00907145,0.00354715
34681.00000000,121.00000000,0.02867978,0.66830355,0.29836893,0.00000000,0.00000000,0.00000000
34681.00000000,122.00000000,0.24150325,0.28374836,0.46611404,0.00000000,0.00000000,0.00000000
34681.00000000,123.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,124.00000000,0.08526615,0.44959342,0.46015435,0.03344964,0.04763010,0.01421841
34681.00000000,125.00000000,0.26206797,0.25981393,0.47482109,0.00000000,0.00000000,0.00000000
34681.00000000,126.00000000,-0.04071550,0.61535150,0.42339373,0.00000000,0.00000000,0.00000000
34681.00000000,127.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,128.00000000,0.16537590,0.27997792,0.55192024,0.00000000,0.00000000,0.00000000
34681.00000000,129.00000000,0.10231998,0.57473570,0.31514269,0.00000000,0.00000000,0.00000000
34681.00000000,130.00000000,-0.06668099,0.57020980,0.49585295,0.00000000,0.00000000,0.00000000
34681.00000000,131.00000000,0.06012861,0.46553978,0.47002417,0.00000000,0.00000000,0.00000000
34681.00000000,132.00000000,-0.00731847,0.54664093,0.45760828,0.00000000,0.00000000,0.00000000
34681.00000000,133.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,20.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,21.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,22.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,23.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,24.00000000,0.01172860,0.50154495,0.48563376,0.00000000,0.00000000,0.00000000
34681.00000000,25.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,26.00000000,0.32808164,0.18483047,0.48026580,0.00000000,0.00000000,0.00000000
34681.00000000,27.00000000,0.18260196,0.48181790,0.32860121,0.02170169,0.00827159,0.01308729
34681.00000000,28.00000000,0.13315773,0.44879678,0.41134644,0.03562952,0.05556462,0.02004225
34681.00000000,2.00000000,-0.04434250,0.69542247,0.34549034,0.02885699,0.01366637,0.01595504
34681.00000000,29.00000000,0.00335643,0.71024060,0.28210980,0.00000000,0.00000000,0.00000000
34681.00000000,30.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,31.00000000,0.07934608,0.50988668,0.40375915,0.00000000,0.00000000,0.00000000
34681.00000000,32.00000000,0.13639194,0.37638479,0.48256156,0.00000000,0.00000000,0.00000000
34681.00000000,33.00000000,0.10059223,0.42146221,0.47118258,0.00000000,0.00000000,0.00000000
34681.00000000,34.00000000,0.24117844,0.24968533,0.50835705,0.00000000,0.00000000,0.00000000
34681.00000000,35.00000000,nan,nan,nan,nan,nan,nan
34681.00000000,36.00000000,0.22218280,0.40354046,0.36919227,0.00000000,0.00000000,0.00000000
34681.00000000,37.00000000,0.53179067,0.08693133,0.37512508,0.00000000,0.00000000,0.00000000
34681.00000000,38.00000000,0.08276019,0.57085490,0.33735031,0.02689143,0.05375449,0.08171516
34681.00000000,3.00000000,0.21278557,0.33597612,0.44783407,0.00500188,0.02723352,0.03317190
34681.00000000,39.00000000,0.11200362,0.43004274,0.45580259,0.00000000,0.00000000,0.00000000
34681.00000000,40.00000000,0.16798092,0.37014398,0.45790610,0.00000000,0.00000000,0.00000000
34681.00000000,41.00000000,0.23236188,0.14471868,0.61883849,0.02323726,0.00173830,0.02181528
34681.00000000,42.00000000,0.30355042,0.19974838,0.49537638,0.00779046,0.00627963,0.01411117
34681.00000000,43.00000000,nan,nan,nan,nan,nan,nan
